model,source_user_id,history_bucket,category_entropy_bucket,unique_category_count,category_entropy
SASRec,f567cf8f2ae1f24bdbe231dfed01657819f01e7732bc596b34ca26d11fe68ea4,1-5,low,18,2.890371757896165
SASRec,f5ad1e9687b94009ec0fdf2ab28508a817e3fa2d53771db50b9dc39eb05af5f8,6-10,mid,16,2.772588722239781
SASRec,f5c3a4423e54fffffadbeb46a310b06d4ae3eb1f2446384d5608642551b16973,11-20,high,15,2.670119889806817
SASRec,f5c436b4c3bcb40a3e326cf7c542f3f8330b6fc76a1c8a89770e373065bbbc20,6-10,high,15,2.685945324669788
SASRec,f5ce1d8044d6a68477f23f59a92fb251afa6dda4f15de0c4fbde342f13fc8877,21+,high,15,2.685945324669788
SASRec,f5eb3c5b9e06197cd7955360005c702d5c3747a2d2668ad0b1f292d530a9a5be,21+,high,13,2.488327743368588
SASRec,f5fd8a98db2a4c7b49ca00afd8739bef1a8eac2f9a812347bdc6f4949710133d,1-5,low,14,2.615630577027551
SASRec,f64427082787bfe51943f808b27d70861a4e4e28a62aaf1158cff6b47f4eff84,6-10,high,15,2.670119889806817
SASRec,f677985148d42b499927a061285c59035f5f6b07a2e07e51867858029e19e7d0,1-5,mid,16,2.772588722239781
SASRec,f69ecfc0de2889df4ab2ec62b4236f1baf016994edbe4e08f41f26156c09c882,6-10,high,16,2.7516666169315167
SASRec,f73debf7df91f5da12e89acf14ebdf0969d7c69f7fb5ed0f4529e79b736187d7,11-20,high,16,2.772588722239781
SASRec,f7787539aa52819d1d670b9cfff316b0ee5344e949b46d7510b68a2c755a1168,11-20,high,18,2.890371757896165
SASRec,f77fdaea43c9803a4368e4cf9c99c49dd7cc14a67f5930b06124cdffd2865db1,21+,high,16,2.7255503958317213
SASRec,f78882412e9d6057c2c1ed94ceff76b8fcf2782d32307a41209fbcae6fd06923,6-10,high,16,2.7516666169315167
SASRec,f7889c699489469b97a2524ae923617cb9abb564bcd837b648f4fc1c26ffc5f1,6-10,low,16,2.736339051105066
SASRec,f7b0a70f5e6acb98510e2211f80d3ff4270accc9508ea2c85704bd15520888d6,1-5,low,15,2.670119889806817
SASRec,f7da111696c06c2037939554ae06933ca757b9d4fcfe8ed5c3a4a095b5af2040,6-10,high,16,2.7516666169315167
SASRec,f850ea5ba7a0513bad15c883e2ae96b5a0c9369184a766eb4945db916ee3a154,6-10,low,15,2.70805020110221
SASRec,f901ba548a034ae7bcb63444ac11644f503b1cebee598735bca3083091837191,11-20,high,16,2.736339051105066
SASRec,f90d9214c918c754ed290fd692b280d208b56bd083bdfdf35342e28fb2cee0c2,1-5,low,16,2.736339051105066
SASRec,f971c09dfd254b4fdbafc214c36ddc35eb36edb36de0d444d6223ed70daf457b,1-5,mid,16,2.736339051105066
SASRec,f992a11bef0c30ca4a5537d49fa5087d4137a9112928be0cde57e1d695058f07,11-20,high,13,2.54003630382098
SASRec,f9c6bd84ed4125a39d92d9f96ffe94d90e3c04fd233828b49b13a14bba5fbfd3,11-20,high,15,2.70805020110221
SASRec,f9e3775d52af1eb5d1d46aaa74df284188810cc8a96c32da2ce3abfb883d251a,11-20,high,17,2.833213344056216
SASRec,fa3d104c60e14341e5bcdee9298379ebf235f3ab544c63832cdd45c1fef4d582,11-20,high,15,2.670119889806817
SASRec,fa4c0f5c0092ece1571df35b368f15c0e2f3bc55fd3a87e1e4b34e7921742b6d,6-10,low,18,2.890371757896165
SASRec,fa51cbd7aec8e95200bb43cae3d64d40c029fdc4ffe5d5794b71ce1bc8d02f2b,21+,high,15,2.6393405872324323
SASRec,fa912ec6b923eaae7500b3f26e325bc70c02fc80b50f3fe97787285312df5c5e,6-10,high,17,2.833213344056216
SASRec,fadab7d7a761e9bb6d017081cb34482ae18556f7590cd509e696ef64e108bda5,11-20,high,20,2.995732273553991
SASRec,fb435adc352b1b67f6ee2517cb956bbfcee38c6fba0ff8abc025809a55694010,11-20,high,14,2.5577938601077324
SASRec,fb739482be6e97cce30b7b0eb40d3429ca17df0121c3edc1f28bc1de38f8c78b,21+,high,16,2.7516666169315167
SASRec,fb7acd9eabcde75b84f81f62595fa5398ed986bbe5635a4ad38eb58e5f52737d,1-5,low,16,2.7516666169315167
SASRec,fbaa896ef2b0f4d49ca9d8f5d797fa966237458ab5bfdc39ad0aeeb8ee2d977c,6-10,high,13,2.564949357461537
SASRec,fbbbd0a4012729cfb0578186db601fdd353e529c19825ff6401ea9e64b80c928,6-10,high,15,2.685945324669788
SASRec,fc295338922d3397f4b00039f69172ab4d9ff4c2fcbc952421c84a9d90cd3d99,6-10,high,15,2.685945324669788
SASRec,fc3fe68dcf890e9a38ebc933217ae10dacf06e812ad4d4a76eb81517f83d23ca,11-20,high,17,2.798513256943294
SASRec,fc460405e66cf6d16f0eebf72f2338a9cd2a6441534b9e2011ee8fcfa604a5fb,6-10,high,16,2.772588722239781
SASRec,fc92f29eca40d8d933d7739e4bd12e1cee98d815c0385fae90ff885cf29afc24,1-5,high,15,2.659322697709517
SASRec,fcc8722b9254d4d8cfd1f6a23319a925d9c2fc9147657402eece95d93ab13658,1-5,low,18,2.871476118054867
SASRec,fce45570ca386c709232d2726b4047867c9094b60addafdf83c605867474c72c,11-20,high,17,2.798513256943294
SASRec,fd3f8c3df4f906433fd058199102f94f1ed35a1f21c87f4734be97bb4b34cbb6,1-5,low,17,2.833213344056216
SASRec,fd534e7f2e49ab535c1f679f244e85c9f84f5c2c14cfc47c04b9840172e98dbf,11-20,mid,15,2.685945324669788
SASRec,fd6d63031c359526d2c154935b257c4e40c5ac7162bbe7017ecf123ebcf93779,1-5,mid,16,2.7516666169315167
SASRec,fd9196ab0d77b5f4ca6b7eb8c1be3baa89f4b7dc57a5a4cfeea4220026d88e93,1-5,high,19,2.9444389791664403
SASRec,fdb4c699390423ef697276e80a27ca8514bcb56be91b7872c348d241fd607769,1-5,high,15,2.70805020110221
SASRec,fdba7ff6cde374aa4a4b4cb40d4184921329cabc95c2bf31b9ad8b63543d08b9,11-20,high,16,2.7516666169315167
SASRec,fe2b26524e483fbfb2a9eb605cdb42e1efea784c0baee4809fa118837c920f7f,6-10,high,14,2.599301927099795
SASRec,fe2b32f5b964821f0a98c7eff875761161535c9d7cce9963ebbef23e5c99d208,6-10,high,15,2.685945324669788
SASRec,fe5656aa15c0aa2daf1ceb26c6a80e64213e8a02f0a9b8d9607fbda221217e20,1-5,low,15,2.685945324669788
SASRec,fe59b8f6335675d188cc118a4572c5880510f6863e94e156a8ef4c5fbbe25852,21+,high,15,2.685945324669788
SASRec,fea3f3958616e763a8af575ef14b3a1b4f59ec4d6a57d5a357a40929436c60b3,21+,low,14,2.615630577027551
SASRec,fee10063fcb9163b5705906ad43aa1c7e0cd7b0c1690d25e95b9312535e9a2c3,1-5,low,17,2.7709738809556863
SASRec,ff10d225384a845c0dca30a5a02a1814ea49fdd16bb12a6a3579111fdbdccabb,21+,high,15,2.659322697709517
SASRec,ff5152ea665fdc325dc0cdb994094ca9563bd8e1388cfbc148107bb74bb0b304,1-5,mid,14,2.639057329615258
SASRec,ff7173f7d4d059036120241e71407cac26144881da748ddb396dc47284446d88,6-10,high,13,2.5232109529528914
SASRec,ff82cbb825fe828658bbd962310a17d6f05efd172c038ca452ace0339299da7f,6-10,high,14,2.615630577027551
SASRec,ffa934166110e472e5b8eadfbea0eaa12fbbb8e9989c9009c4ea107cbc273dc7,6-10,high,16,2.7516666169315167
SASRec,ffd08a09ec68437fa470c44aabb467b114f45fb62ef287a13632153ce1573b1e,21+,high,15,2.6302533563892636
SASRec,ffe1ca84ac05d8ac92656f29bcfad59cdd3503f246d64985c0310ab9da9064e3,1-5,low,17,2.833213344056216
SASRec + metadata,000ed4cabda96069b547ae531c66de5f1bf6a7e5b83aa8ecc5abe84a9f6779e0,21+,high,13,2.5232109529528914
SASRec + metadata,00c9f6f40dc03f18f71b867fa2e10a07d619388e9b3a46495f088bc33a1352aa,6-10,high,16,2.7516666169315167
SASRec + metadata,01179a3b2c4f0a9d447b44a6d0e3bd6ba79ac85f1f40de787bc6efbcbd16b381,11-20,high,16,2.7516666169315167
SASRec + metadata,01273232851b227cceeb9ed23010b6177f612d4e04eb6327bf7c64d48293c49f,1-5,low,14,2.599301927099795
SASRec + metadata,012770f5d1dd15089e4cb91af08d97abf7ec4310658b99e8e7f07a70cf5dc9a3,11-20,high,13,2.4799555205445176
SASRec + metadata,012a7c2d894459d7f373fa40f75688cc42d09b08a697f1dd3c2a7384a357de26,1-5,low,16,2.7255503958317213
SASRec + metadata,01343722529be320bc0955acc1b7c40322e5f801c6b8e035070037ed3e64d779,21+,high,16,2.736339051105066
SASRec + metadata,0157bc81c84ced5900d22c114d31ddd0803f2958798e1028a02c6472fb381c65,6-10,mid,14,2.599301927099795
SASRec + metadata,0169c4acf7a665c7a0ca37e528cf7d7d2070dde858c54e34a7f72d41a02cea99,21+,high,17,2.798513256943294
SASRec + metadata,023fda69e6631e84847286e4bd42f0169b524f5ddeabc6c360b08c97acb029f3,1-5,low,16,2.7072697097848133
SASRec + metadata,0275c5831431230cc7fb99edb787eb53242310eaa485dcf94688b4cfb99e1e79,1-5,low,16,2.736339051105066
SASRec + metadata,027770db8a1fb3ac5b683c936072235bef263bbae1669a55d11c949171c8ead4,21+,high,16,2.772588722239781
SASRec + metadata,02839cef3635aa04f7363a78aab7c7d8090bbfe0bcfa7c423f6d29570969e312,1-5,low,17,2.8133554045006157
SASRec + metadata,02974a4a21a7ea758cdc0df7ab46d2c3d42ba13cdaab43099fcff251eaf17e72,21+,high,16,2.772588722239781
SASRec + metadata,02c091f227b7393ef8f92d7a18b2d797827953ace509307284834ba93b3e325e,11-20,high,15,2.670119889806817
SASRec + metadata,02d7a543a9f26d506cc294303b27128e6963cf1a05dc8441f4fb51c39dfdba60,1-5,mid,18,2.871476118054867
SASRec + metadata,02fe56d0f27ba48ba557f764a5175dbeea16ae8bfbc97a5baad746d3eead2bc1,11-20,high,18,2.857102837442002
SASRec + metadata,037ebdffdf41e9f1984f0e553529092aef77fc695b8f94c94feb580e4fb81db5,11-20,high,18,2.890371757896165
SASRec + metadata,037ec5bb01a1ea87eb873699dc40aac3b4e2bb2ba50a4c0a9b3594aec4a62d6c,21+,high,19,2.9264175554979968
SASRec + metadata,03927c7f044eba75a0e04573cc12a1d0ba0da1f6738dba0b403cfa97068ad1b1,21+,high,17,2.833213344056216
SASRec + metadata,039f5f60820b29ed3ce7ec57c9f79742e7dbdf60f5ee4d223db8c439dbc3e06f,6-10,high,13,2.425479708432719
SASRec + metadata,040813488701e0683e01453ced4117ce10c96d4df11c206e6d4539836299122c,11-20,high,18,2.871476118054867
SASRec + metadata,044b25696ebaa116ddef73171920f487b019d3453c55777a7d1ef0723e5bfe30,1-5,mid,18,2.871476118054867
SASRec + metadata,04573d1d88236664b9c68bd2e4e163467b53bea966bbd415edc4148ce72b9639,21+,high,13,2.54003630382098
SASRec + metadata,0467a065f2cfcbee353a71ee73190dde1b5cd808168d3e5bc35980d3a36cfec9,21+,high,16,2.7516666169315167
SASRec + metadata,047918d0e7cd7def1bd1def7f8e4014d6d169530478867f759ebb55fc3a9cbfe,11-20,high,18,2.871476118054867
SASRec + metadata,04caa77ffab86f64c01978d5676f9f9f39d03a4669c3158dfbb9723fcab52c78,1-5,mid,14,2.615630577027551
SASRec + metadata,04df96afecff8e40ef3047943341110aa65add2cb954b718a8d73b4eeb6d011f,21+,high,16,2.772588722239781
SASRec + metadata,04e61f0b6194c13568dbb007b348d90b9677b593d126f2e9621892827e69be87,21+,high,16,2.772588722239781
SASRec + metadata,0508a3891be0e6d1f6d4ade41f1715041308231faa306b13a1ce8f38e94f42b2,6-10,low,14,2.5577938601077324
SASRec + metadata,053f21581926914fceeec8d646894d16d40768fd921332edd903b52c2aec3983,1-5,low,17,2.7709738809556863
SASRec + metadata,05492b4e162d5cb0b2e9e2705d65bd27f111936e3ddc1ef3eff125a18c731966,21+,high,15,2.685945324669788
SASRec + metadata,054c47d740eb5aca4a5f002b3c1b96353d916de120d4a34fd91a5163a5fec4ff,1-5,low,14,2.505289990918418
SASRec + metadata,056bedc7874976ccdef53d6d8ba5beae70279e457675f41b4f61e085ec16de17,1-5,mid,17,2.8133554045006157
SASRec + metadata,05765567dc6cc52565c6ceb44af43c5c73cf7140c5c5179c1bd37a612bcadea6,1-5,low,16,2.7072697097848133
SASRec + metadata,0591afdeee2fda5a444276058e0d8bf8acd05b7e90f64cb595bf58f03f1b374d,1-5,mid,17,2.833213344056216
SASRec + metadata,061aacb4565b426cb36d21ad95e8ae4d2b5113f3cd065ee617270c410735a633,1-5,low,15,2.70805020110221
SASRec + metadata,064dcafa17065ca67883e9a00a8bf2b6c1a5ab93e7f4bf48383eed56c4d25b09,1-5,low,15,2.70805020110221
SASRec + metadata,068836488a499a796d05deb1aa6d26c17e664ef96a8ffe4cdccb071f28cf5133,1-5,low,17,2.798513256943294
SASRec + metadata,06889e1654176a4ca17ca3bc06a462fef3bfc0a08d2f2054781e6c23be4490f1,11-20,high,14,2.639057329615258
SASRec + metadata,0696c2462bcc9d32c80a3843f84ee7c74caa28caaaabab9584b60cdf826a616e,21+,high,16,2.736339051105066
SASRec + metadata,06ac1509c715ae50ef28b4b004971ef6c900e53ec3eefc12503e6d0ffa2e4cc8,21+,high,16,2.772588722239781
SASRec + metadata,073962b70640160b965302a22f5efff55b29249faca3ca991b044bfcd170cd40,21+,high,20,2.995732273553991
SASRec + metadata,074ff411a5b03f1c96bd8b8a65c4da76919ec401c22523182e5ce59f5a2ff023,6-10,high,16,2.7516666169315167
SASRec + metadata,075e8fdf8ed849d04c3ba8643ea3292051ab94eb56b9c02026cff199ff04e313,11-20,high,12,2.4260151319598084
SASRec + metadata,0769cd19bd40c71134005dfcf6d59446f20138a066143c029ad819d170485ef5,6-10,high,15,2.670119889806817
SASRec + metadata,07711ea44805c2ae64fa3a7084ee1419a3176e3fd0313623ac34b6425c5dd405,1-5,low,17,2.798513256943294
SASRec + metadata,07abfc2bae2d720fac6dcbf505941b9ef0afa754f9155cbe7f70c92f44e03541,1-5,low,18,2.890371757896165
SASRec + metadata,0827c1892191d01b5a1815a0df4c82cd92d6a9274244696fe9fa08dc166f9546,6-10,high,17,2.798513256943294
SASRec + metadata,0880e833bc47d99acd5c7e38af42567820a28411e9dee00210f935a587b64f3a,11-20,high,13,2.54003630382098
SASRec + metadata,089aa55b1d13f85c302ca0ac0a09cfa55bfdd030fcae02cc3ed34a2332267232,6-10,high,16,2.7516666169315167
SASRec + metadata,08bc2e8112d12bcaa7f106b7f8650f892016e1ba51552773c8c0be25d007d2d4,1-5,mid,15,2.685945324669788
SASRec + metadata,08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,21+,high,17,2.8133554045006157
SASRec + metadata,0984b4eb6894b34d6061b14c3d9836c55720626e4c8aadce43c8a67ff311b9b2,11-20,high,16,2.772588722239781
SASRec + metadata,099a0dc3d31d20b3fa3b39fcd2bd134932fd193a655320d9769c6e249a30b616,21+,high,17,2.8133554045006157
SASRec + metadata,09bc44d2b1e230e3459b766fe4190a26b55ba5d85c1236ad4da07260b51336f9,21+,high,16,2.736339051105066
SASRec + metadata,0a1064772faf108ecb90fe56b9b7384406e191bc870afbee0d3627998a015210,21+,high,16,2.7516666169315167
SASRec + metadata,0a32916968a8893bd702eb1b5322ba51352df95f894db79b87bb92995a6a3e12,6-10,high,16,2.736339051105066
SASRec + metadata,0a35267c3bfdb5c2f21e7152881a0879a982bb7e72a506162e7f7b310c6e5413,21+,high,18,2.890371757896165
SASRec + metadata,0a660c6d0e77d5c61b5b01f828ab6a8f5a478172c49fa0560a78a281583e2aba,11-20,high,18,2.890371757896165
SASRec + metadata,0ab9088016c08efd38934059fc17731cad592330237a3d1a432bdae29a427b67,1-5,low,13,2.5232109529528914
SASRec + metadata,0ac7a980793e983213d22e8f2b0ad2e7e807dab0884d9bccf1f5fb652ef511ac,21+,high,16,2.7516666169315167
SASRec + metadata,0ad7c1637c84689cc1f3437db8187ac14431f4a9344f4dceeb064abfa83507be,21+,high,15,2.70805020110221
SASRec + metadata,0b02a4ff787279bdf68aa12836630260d42890f43f061a3991416dac97443e08,1-5,low,15,2.670119889806817
SASRec + metadata,0b4664624f1ac87836c93e746b56734cefeec29f3dfe0641d849464bcde5fc98,1-5,high,16,2.736339051105066
SASRec + metadata,0b865fa2fdf640adc7ceac33bf16889c597af3b0a46f92b101a57f1b718f180d,1-5,mid,16,2.7516666169315167
SASRec + metadata,0b940cc60cad617de9d7ac2726e61b7b1c946c5cbb6008cdfbf36ee70b8004d3,6-10,low,16,2.772588722239781
SASRec + metadata,0bbd6877ce2aa59c69c173fb385ae7de3a3661c349d77209252d67af76579d84,11-20,high,17,2.798513256943294
SASRec + metadata,0bc1fbd81883812acedf2dc3522bc905803faef99decf858d53ad80132e649ab,1-5,low,16,2.736339051105066
SASRec + metadata,0bc335a191a8a1adba913cc96ae7018d65a667bae32968ae4022aa3956d405d6,1-5,low,16,2.7516666169315167
SASRec + metadata,0bd4d9b53a7a5d37684ba0ca18633647f5e5111b0ea60e422edfd28c8b036c21,1-5,high,18,2.890371757896165
SASRec + metadata,0be46dad9b12b32150495bde23d0c4b759e469d97bc2b1519dea000f520f1407,1-5,mid,16,2.736339051105066
SASRec + metadata,0c56e63b4d61517ccd78bcf4e9661815e8ff252c7e54692a2ea634f34471ad9d,11-20,high,17,2.833213344056216
SASRec + metadata,0c9a6e7fb0e8d00bf0d9d244679d530cd71b274fac625bf313362d29fbbf660a,1-5,low,16,2.7516666169315167
SASRec + metadata,0cc86e472111d5e52a68ac989b4fd6fd75fbd953406e2dc37136ebba72ffa0fe,6-10,high,17,2.8133554045006157
SASRec + metadata,0cf7ecb7544bf9737dd3d1fc08dfcc16c9c901e90c4228e190c945f89365d87f,6-10,high,15,2.685945324669788
SASRec + metadata,0cfa7689c39a035cd57ef84e6e4fcf4119a2a37aeaa1ab1792e0cd43ad70ba1e,6-10,mid,13,2.54003630382098
SASRec + metadata,0cfbe4cc3832c5b18bb1c544e1c1ec34591d4038d5a459776fb84c7caaf078e0,6-10,high,13,2.5232109529528914
SASRec + metadata,0d00efde8eee56a47a6b6af7c7f8f6e53a15218e75ad7de54bd80d4de73c08f7,1-5,low,19,2.9444389791664403
SASRec + metadata,0d03c8930997d6e68db95f882a3a31ae511d25ce5c0b2e9c48dc974df8e4662d,6-10,high,15,2.6525875347201473
SASRec + metadata,0d06906556f99814d6458aff278f28f27684737c563de4f91092b88957c2329f,6-10,high,17,2.798513256943294
SASRec + metadata,0d2250989b2906bf4c21ad182c95adfb1ed902dc038e32762652db2ff1db2f53,11-20,high,19,2.9444389791664403
SASRec + metadata,0d4096a115c5338d9ad9845e25249d9dcf69df0d7a6f54b832e33faaa47f2ae2,1-5,low,16,2.736339051105066
SASRec + metadata,0d5de374afacc73f6a9ec44abfdebd8862f2d5d031e0e4875eae8804383024a4,6-10,high,16,2.7516666169315167
SASRec + metadata,0d82a245e33029356b31509d0e72f78f4ab4141a6c9b9596441662518b57359a,21+,high,13,2.512658529529802
SASRec + metadata,0dc082946d05c2a537a7cc9f33d5cae29e999f2d148be47e21a313db144df9a0,21+,high,16,2.736339051105066
SASRec + metadata,0e059b42985e943c53d30c8fe0470868966211f0c411f6c04a5953e088eee111,11-20,high,15,2.659322697709517
SASRec + metadata,0e48a3c847281518bbfa09bff2a1b230c15ba021871627f6996cb2c08a1c08fa,11-20,high,14,2.615630577027551
SASRec + metadata,0e95b660738038f3e08fb3c3488642baa065047948c36c4a29dd5262df194d72,21+,high,16,2.7516666169315167
SASRec + metadata,0ec44b1c44fede4a69add706d8992218ad6e79b834b41c7895441f962730d575,11-20,high,15,2.670119889806817
SASRec + metadata,0efeb6e89b8beddf86595cad1f5159212874b743aebd21de44cf9af0fcad8e1c,21+,high,17,2.8133554045006157
SASRec + metadata,0f54c411ca865b81c65207ffa955bcda2d8b452cc994a57f9994b567e7f3b5f9,1-5,mid,15,2.70805020110221
SASRec + metadata,0f5849479fb11da06e9b97dbf0dea044fb04eee74c04adb65a829624eed04799,11-20,high,18,2.871476118054867
SASRec + metadata,0f7ce3aed7a7be814a07d4dd0f35eba4f3d7fe91d0baee0a904e1aa0840bdb7c,1-5,low,15,2.685945324669788
SASRec + metadata,1038f1b5568abb317c8bc0f1e401d81d1ab5511c41dbe42df91c90f27bcd5f5b,1-5,low,14,2.5532370029937144
SASRec + metadata,103eb1c6ea0ddbac641a2b3f68795185d962d6ac71077c05837705fbc37f80b9,6-10,low,15,2.659322697709517
SASRec + metadata,109dc0114c77917e572ff87ecd6cd4ffa5b6099ce5bcf3a4a2b501fed66e544e,21+,high,14,2.615630577027551
SASRec + metadata,10a72807d627ec77b9faad32bf9af0049d4bac4550986490fa9a517a3526bda2,1-5,mid,15,2.685945324669788
SASRec + metadata,10e2c45051f6bbaa8b4c12b1eb89c5993994b98a3b98ad78dfbda4719de52423,1-5,mid,14,2.615630577027551
SASRec + metadata,11181244f3f0275e9c4209db8c2822520872d7a51e358072cf0f7d030c4d74ab,21+,high,16,2.7516666169315167
SASRec + metadata,111dd91c7f827034ba986ed82f3f138874c338a69505ae46cb493a60522d0493,1-5,mid,16,2.736339051105066
SASRec + metadata,112262013ccb818eacc42ebbfbd72336ab39da935782d7b512a016b4d2efb4a4,1-5,low,17,2.833213344056216
SASRec + metadata,115c674c0b1e4e7e81bd85d6a8213ad9a5ede8af2d4fce4b7b1170c3cd3f4605,1-5,low,13,2.54003630382098
SASRec + metadata,11734dc19d935fae27df572dc0f8deae7bd3be770aff2359c1ee810f98a08e0f,21+,high,15,2.670119889806817
SASRec + metadata,11c87b3430bc082fe7766fc65efc4e84091197a4c38b66e09833b1ae8c90b4b6,6-10,high,16,2.736339051105066
SASRec + metadata,11e57604ed639fa0cc72a488185aff67c4d4db57f0b55bf3dce71d6c71496c01,6-10,high,17,2.8133554045006157
SASRec + metadata,1212f448b1bad8fc46b7bb1afd39328cdc05946540af64c0bb42cabc782445be,11-20,high,16,2.7072697097848133
SASRec + metadata,1235a2fb6e3c554da92daba0ccf575252151cc44d31cfa02857acee6d97bd7d9,21+,high,16,2.7516666169315167
SASRec + metadata,127494190ed230f0f3f15a0da275ea1303af4ddf7cfada52d2b7e1d2995b8470,1-5,low,13,2.4799555205445176
SASRec + metadata,127aefcef45789d2d27579dddff60ab05cd806610ef6b372e52098745a77f494,6-10,low,15,2.70805020110221
SASRec + metadata,1282eb2781c411859c77ed6658ee362c2f81bb2c99eea307c1a9dd3522605941,6-10,mid,17,2.833213344056216
SASRec + metadata,12941ab523e691e7c06327a46658a274e254139590eb7f48cf7e1edfd035ae64,21+,high,15,2.659322697709517
SASRec + metadata,12a984e269bd2e2fee3a773c4ba894f528d986595f86d53b2b0c68cd95a8aeea,6-10,high,14,2.599301927099795
SASRec + metadata,12b303c8522816cc48acaccb90b4365596d33635f943b207d24080ba0f4dd506,6-10,high,17,2.798513256943294
SASRec + metadata,130d4d49dde37a40f318941392f78b367183ec1a91cf981876061f93cd799c96,6-10,high,17,2.8133554045006157
SASRec + metadata,139214fb20b4efe7b21b6950dedcecdbab136ca1172767b9b0b599922f349701,11-20,high,17,2.798513256943294
SASRec + metadata,13a41fa5d732e8f3b65914fea273629fe6acbdd7675c477205b594f2a982638e,21+,high,16,2.698011019844113
SASRec + metadata,13b4951d43e84029c9d6bec584266530eae4ca54c26f2976f31f23fecc5c1ed1,21+,high,14,2.5665989181145106
SASRec + metadata,13bca892a8c9c473770f04aabf051fff655b09d2e528c3309fce4787c4c89173,21+,high,14,2.599301927099795
SASRec + metadata,13e40312d421fd60e137de528c75f248560c4900f913ddceeb7847632b6d7068,6-10,high,16,2.7516666169315167
SASRec + metadata,13e8bf72ade06a59fc6bc0dd963bcdbdec8be999a58e9b7f8297e7b681001b13,6-10,high,16,2.772588722239781
SASRec + metadata,13f363f488c2516e001fc15cd9ca1c39d260b33f9847b61bea48a6e026eb314d,1-5,high,18,2.857102837442002
SASRec + metadata,1440b33d64e630ba8c76eb5288e8856de2031e372b4f129841e9b9af90eeb65e,6-10,high,18,2.890371757896165
SASRec + metadata,14542059d21a8ce0244e55a3ada44edbdf73be48f04fb9a63fa2ff420b92effb,11-20,high,17,2.798513256943294
SASRec + metadata,1468276c4f58998511b2dadab66234cd9030e17c85db92b655c91ae5396f7f7d,11-20,high,16,2.7516666169315167
SASRec + metadata,147a15bbdfbaf47ab0b0d0d2eab04658afbe829b77fb54f3d251d027e238b015,11-20,high,17,2.8133554045006157
SASRec + metadata,147afe5f58bdf6f26334e4e2670ac5cad517c87010dd4d6d3ba978d76afa8824,21+,high,17,2.8133554045006157
SASRec + metadata,148201f23af5c22438fd62595954cf7533773dbe5cb52b5e3f7a7503d9241c87,21+,high,16,2.772588722239781
SASRec + metadata,148e6715b044c4791e462e95edcb03bf3e869bf3f189d7f79cdc79a5463bb98c,1-5,low,15,2.70805020110221
SASRec + metadata,1496e26007671b62ba3a2ede5c354993140977265e405b20df7f6812819c3204,6-10,high,16,2.772588722239781
SASRec + metadata,14b21ae157603baa031e9440faa98c58d0745025285faa21d127c6e116452758,1-5,low,14,2.615630577027551
SASRec + metadata,14d7c5dae7351c9edce27954bdcddca3c02f105341d3ea8bb975c7ef7f9a7c5a,1-5,low,16,2.7516666169315167
SASRec + metadata,15305d78413b8248085171cf747081345454aa558e942f3345c13680e95559bb,6-10,mid,16,2.772588722239781
SASRec + metadata,153f42630793485c6692918e5b6d13466ff577d1bd663215ea7c4492692309f0,1-5,mid,15,2.70805020110221
SASRec + metadata,15a9a5a254b7d63c1033f1813a29afb73fda1e2a2cd46779377ebfbc6b301cf3,6-10,high,16,2.736339051105066
SASRec + metadata,15b9fb3fc89f82963621f29da5930d3df6b059324f3d86faddaf577ffa5de8b2,11-20,high,14,2.5577938601077324
SASRec + metadata,15bf4142a79c307bcb887d88f99bb824bbe028a28ac344d97fa5f93e9238ac02,11-20,high,17,2.833213344056216
SASRec + metadata,15cb16212a48ec90dc3e9006f8f647364494b2c1ec7b9852b513c16aa7f510fc,1-5,low,17,2.833213344056216
SASRec + metadata,15eb408f4e91c11f86e4800a6957a90f071a16c1bf2fc7c70079a4c9dbb6a2eb,1-5,mid,15,2.670119889806817
SASRec + metadata,15ff006938c4eaa84a03727e0c7ffc259976a4a6519cafbb7c3212b152037e15,21+,high,15,2.70805020110221
SASRec + metadata,161afe62668c5be4c5b2771b3551c00d60f57f03096080bc9f57b51dd71a04c3,21+,high,16,2.7516666169315167
SASRec + metadata,162acbe130377e612a3954989b14c2c7d76e100ab4189b1795153e0d5a2a8b58,21+,high,14,2.588573162682118
SASRec + metadata,164b2311ccc650bb6614f5be9c11065f509fdefc57ed3eeebd85a00f3a486238,21+,high,17,2.8133554045006157
SASRec + metadata,166994dd84ee75850d7e38b0db3e05e86d554d7c18fcffd8b04cf9abb1bfca89,21+,high,15,2.685945324669788
SASRec + metadata,16a1d3c504985ef60bda6bb2dc68eb0b97820906e7a77bc82c4d3115f80a09e4,1-5,low,15,2.70805020110221
SASRec + metadata,16aa3109c42ce6d4665e5cd98189c0a4f9e473446bbf1408b602fbf0a5703496,6-10,mid,18,2.890371757896165
SASRec + metadata,16ade72f5f8359d7e42bff5d013c98233d3b1c1e30e705bc10217056469c1b41,1-5,low,18,2.871476118054867
SASRec + metadata,16b7eabc3705104716a0549955daba15f9c73b921a720a312e0456135f17149c,21+,high,15,2.6250481587325396
SASRec + metadata,16e8ea27a49e40a2c26bfa8098b127b6918d862987d0453e294177d44f1bbf6b,11-20,high,17,2.798513256943294
SASRec + metadata,171701f362e2c92d5a4d9bd4213170e9cb64dd7d43be933a5c5418e61a466afc,6-10,high,17,2.833213344056216
